year,month,county,inactive
2013,08,CALVERT,3612
2013,08,CAROLINE,1287
2013,08,CARROLL,4124
2013,08,CECIL,5300
2013,08,CHARLES,6952
2013,08,DORCHESTER,1361
2013,08,FREDERICK,7823
2013,08,GARRETT,1005
2013,08,HARFORD,7521
2013,08,HOWARD,10097
2013,08,KENT,655
2013,08,MONTGOMERY,36310
2013,08,PR. GEORGE'S,18819
2013,08,QUEEN ANNE'S,783
2013,08,ST. MARY'S,3142
2013,08,SOMERSET,1127
2013,08,TALBOT,1438
2013,08,WASHINGTON,6709
2013,08,WICOMICO,3316
2013,08,WORCESTER,2506
2007,06,ALLEGANY,3040
2007,06,ANNE ARUNDEL,15507
2007,06,BALTIMORE CITY,18405
2007,06,BALTIMORE CO.,37841
2007,06,CALVERT,4412
2007,06,CAROLINE,1405
2007,06,CARROLL,9649
2007,06,CECIL,4793
2007,06,CHARLES,8183
2007,06,DORCHESTER,761
2007,06,FREDERICK,7023
2007,06,GARRETT,1123
2007,06,HARFORD,10464
2007,06,HOWARD,24438
2007,06,KENT,273
2007,06,MONTGOMERY,34274
2007,06,PR. GEORGE'S,26022
2007,06,QUEEN ANNE'S,1203
2007,06,ST. MARY'S,4027
2007,06,SOMERSET,294
2007,06,TALBOT,1452
2007,06,WASHINGTON,7320
2007,06,WICOMICO,3232
2007,06,WORCESTER,2748
2018,05,ALLEGANY,2985
2018,05,ANNE ARUNDEL,20743
2018,05,BALTIMORE CITY,26544
2018,05,BALTIMORE CO.,26931
2018,05,CALVERT,4253
2018,05,CAROLINE,1050
2018,05,CARROLL,7138
2018,05,CECIL,7442
2018,05,CHARLES,7736
2018,05,DORCHESTER,1342
2018,05,FREDERICK,11437
2018,05,GARRETT,1314
2018,05,HARFORD,9406
2018,05,HOWARD,14022
2018,05,KENT,860
2018,05,MONTGOMERY,81258
2018,05,PR. GEORGE'S,43078
2018,05,QUEEN ANNE'S,2114
2018,05,ST. MARY'S,5801
2018,05,SOMERSET,1052
2018,05,TALBOT,1451
2018,05,WASHINGTON,8968
2018,05,WICOMICO,4064
2018,05,WORCESTER,2333
2010,03,ALLEGANY,3022
2010,03,ANNE ARUNDEL,26854
2010,03,BALTIMORE CITY,21393
2010,03,BALTIMORE CO.,36863
2010,03,CALVERT,3794
2010,03,CAROLINE,1124
2010,03,CARROLL,6688
2010,03,CECIL,6023
2010,03,CHARLES,7328
2010,03,DORCHESTER,1173
2010,03,FREDERICK,11293
2010,03,GARRETT,1398
2010,03,HARFORD,6917
2010,03,HOWARD,15896
2010,03,KENT,753
2010,03,MONTGOMERY,51170
2010,03,PR. GEORGE'S,9563
2010,03,QUEEN ANNE'S,2331
2010,03,ST. MARY'S,4761
2010,03,SOMERSET,882
2010,03,TALBOT,3336
2010,03,WASHINGTON,7486
2010,03,WICOMICO,4194
2010,03,WORCESTER,2976
2009,03,ALLEGANY,2548
2009,03,ANNE ARUNDEL,25086
2009,03,BALTIMORE CITY,14727
2009,03,BALTIMORE CO.,31415
2009,03,CALVERT,5396
2009,03,CAROLINE,1276
2009,03,CARROLL,5739
2009,03,CECIL,4083
2009,03,CHARLES,7107
2009,03,DORCHESTER,1470
2009,03,FREDERICK,10610
2009,03,GARRETT,1228
2009,03,HARFORD,6796
2009,03,HOWARD,19070
2009,03,KENT,643
2009,03,MONTGOMERY,45931
2009,03,PR. GEORGE'S,10402
2009,03,QUEEN ANNE'S,1811
2009,03,ST. MARY'S,3343
2009,03,SOMERSET,867
2009,03,TALBOT,2723
2009,03,WASHINGTON,8203
2009,03,WICOMICO,4724
2009,03,WORCESTER,3616
2014,03,ALLEGANY,2955
2014,03,ANNE ARUNDEL,31162
2014,03,BALTIMORE CITY,39608
2014,03,BALTIMORE CO.,38811
2014,03,CALVERT,4053
2014,03,CAROLINE,1453
2014,03,CARROLL,4190
2014,03,CECIL,5981
2014,03,CHARLES,7303
2014,03,DORCHESTER,1355
2014,03,FREDERICK,11506
2014,03,GARRETT,1028
2014,03,HARFORD,7974
2014,03,HOWARD,11234
2014,03,KENT,786
2014,03,MONTGOMERY,43767
2014,03,PR. GEORGE'S,43499
2014,03,QUEEN ANNE'S,1673
2014,03,ST. MARY'S,5209
2014,03,SOMERSET,1251
2014,03,TALBOT,1607
2014,03,WASHINGTON,6525
2014,03,WICOMICO,4259
2014,03,WORCESTER,2873
2023,07,ALLEGANY,2610
2023,07,ANNE ARUNDEL,28317
2023,07,BALTIMORE CITY,22701
2023,07,BALTIMORE CO.,30295
2023,07,CALVERT,5040
2023,07,CAROLINE,1277
2023,07,CARROLL,6077
2023,07,CECIL,4932
2023,07,CHARLES,8919
2023,07,DORCHESTER,976
2023,07,FREDERICK,13227
2023,07,GARRETT,984
2023,07,HARFORD,11495
2023,07,HOWARD,13314
2023,07,KENT,732
2023,07,MONTGOMERY,60861
2023,07,PR. GEORGE'S,38254
2023,07,QUEEN ANNE'S,1879
2023,07,ST. MARY'S,7079
2023,07,SOMERSET,456
2023,07,TALBOT,1373
2023,07,WASHINGTON,9874
2023,07,WICOMICO,3912
2023,07,WORCESTER,2659
2016,11,ALLEGANY,2681
2016,11,ANNE ARUNDEL,24293
2016,11,BALTIMORE CITY,39429
2016,11,BALTIMORE CO.,28503
2016,11,CALVERT,4478
2016,11,CAROLINE,1191
2016,11,CARROLL,5477
2016,11,CECIL,6269
2016,11,CHARLES,6850
2016,11,DORCHESTER,1266
2016,11,FREDERICK,10130
2016,11,GARRETT,1050
2016,11,HARFORD,9047
2016,11,HOWARD,11463
2016,11,KENT,854
2016,11,MONTGOMERY,58921
2016,11,PR. GEORGE'S,58283
2016,11,QUEEN ANNE'S,2008
2016,11,ST. MARY'S,5271
2016,11,SOMERSET,1438
2016,11,TALBOT,1431
2016,11,WASHINGTON,7201
2016,11,WICOMICO,4765
2016,11,WORCESTER,2792
2024,01,ALLEGANY,2852
2024,01,ANNE ARUNDEL,32622
2024,01,BALTIMORE CITY,25639
2024,01,BALTIMORE CO.,34036
2024,01,CALVERT,5619
2024,01,CAROLINE,1459
2024,01,CARROLL,7185
2024,01,CECIL,5638
2024,01,CHARLES,10364
2024,01,DORCHESTER,1055
2024,01,FREDERICK,15359
2024,01,GARRETT,1157
2024,01,HARFORD,13023
2024,01,HOWARD,15192
2024,01,KENT,849
2024,01,MONTGOMERY,67848
2024,01,PR. GEORGE'S,42987
2024,01,QUEEN ANNE'S,2225
2024,01,ST. MARY'S,7684
2024,01,SOMERSET,525
2024,01,TALBOT,1533
2024,01,WASHINGTON,10989
2024,01,WICOMICO,4617
2024,01,WORCESTER,3091
2021,08,nan,2390
2021,08,nan,24065
2021,08,nan,20283
2021,08,nan,30984
2021,08,nan,4815
2021,08,nan,971
2021,08,nan,5750
2021,08,nan,4378
2021,08,nan,7573
2021,08,nan,848
2021,08,nan,10373
2021,08,nan,955
2021,08,nan,10457
2021,08,nan,11002
2021,08,nan,698
2021,08,nan,61389
2021,08,nan,29938
2021,08,nan,1473
2021,08,nan,5974
2021,08,nan,444
2021,08,nan,1090
2021,08,nan,8744
2021,08,nan,3567
2021,08,nan,2452
2021,08,nan,250613
2017,06,ALLEGANY,2374
2017,06,ANNE ARUNDEL,14978
2017,06,BALTIMORE CITY,21228
2017,06,BALTIMORE CO.,21064
2017,06,CALVERT,3408
2017,06,CAROLINE,825
2017,06,CARROLL,5404
2017,06,CECIL,5912
2017,06,CHARLES,5556
2017,06,DORCHESTER,1232
2017,06,FREDERICK,8652
2017,06,GARRETT,1018
2017,06,HARFORD,7433
2017,06,HOWARD,10493
2017,06,KENT,685
2017,06,MONTGOMERY,73363
2017,06,PR. GEORGE'S,29847
2017,06,QUEEN ANNE'S,1468
2017,06,ST. MARY'S,4667
2017,06,SOMERSET,986
2017,06,TALBOT,1079
2017,06,WASHINGTON,7268
2017,06,WICOMICO,2953
2017,06,WORCESTER,1754
2022,08,ALLEGANY,3036
2022,08,ANNE ARUNDEL,34322
2022,08,BALTIMORE CITY,26660
2022,08,BALTIMORE CO.,39523
2022,08,CALVERT,5955
2022,08,CAROLINE,1351
2022,08,CARROLL,7244
2022,08,CECIL,5905
2022,08,CHARLES,10080
2022,08,DORCHESTER,1092
2022,08,FREDERICK,13101
2022,08,GARRETT,1242
2022,08,HARFORD,13526
2022,08,HOWARD,14751
2022,08,KENT,886
2022,08,MONTGOMERY,77390
2022,08,PR. GEORGE'S,40529
2022,08,QUEEN ANNE'S,2021
2022,08,ST. MARY'S,7808
2022,08,SOMERSET,554
2022,08,TALBOT,1478
2022,08,WASHINGTON,11091
2022,08,WICOMICO,4552
2022,08,WORCESTER,3155
2024,03,ALLEGANY,3563
2024,03,ANNE ARUNDEL,33922
2024,03,BALTIMORE CITY,25921
2024,03,BALTIMORE CO.,33420
2024,03,CALVERT,5647
2024,03,CAROLINE,1467
2024,03,CARROLL,7095
2024,03,CECIL,5696
2024,03,CHARLES,10227
2024,03,DORCHESTER,1077
2024,03,FREDERICK,15153
2024,03,GARRETT,1255
2024,03,HARFORD,12869
2024,03,HOWARD,15107
2024,03,KENT,846
2024,03,MONTGOMERY,66279
2024,03,PR. GEORGE'S,42739
2024,03,QUEEN ANNE'S,2193
2024,03,ST. MARY'S,7943
2024,03,SOMERSET,534
2024,03,TALBOT,1738
2024,03,WASHINGTON,11060
2024,03,WICOMICO,4743
2024,03,WORCESTER,3049
2023,01,ALLEGANY,2201
2023,01,ANNE ARUNDEL,25561
2023,01,BALTIMORE CITY,19567
2023,01,BALTIMORE CO.,28021
2023,01,CALVERT,4575
2023,01,CAROLINE,1181
2023,01,CARROLL,5476
2023,01,CECIL,4387
2023,01,CHARLES,7750
2023,01,DORCHESTER,839
2023,01,FREDERICK,11849
2023,01,GARRETT,887
2023,01,HARFORD,10075
2023,01,HOWARD,11787
2023,01,KENT,642
2023,01,MONTGOMERY,54842
2023,01,PR. GEORGE'S,34978
2023,01,QUEEN ANNE'S,1672
2023,01,ST. MARY'S,6602
2023,01,SOMERSET,431
2023,01,TALBOT,1221
2023,01,WASHINGTON,8491
2023,01,WICOMICO,3466
2023,01,WORCESTER,2348
2022,05,ALLEGANY,2954
2022,05,ANNE ARUNDEL,31490
2022,05,BALTIMORE CITY,25718
2022,05,BALTIMORE CO.,37952
2022,05,CALVERT,5707
2022,05,CAROLINE,1226
2022,05,CARROLL,7009
2022,05,CECIL,5554
2022,05,CHARLES,9712
2022,05,DORCHESTER,1063
2022,05,FREDERICK,13379
2022,05,GARRETT,1187
2022,05,HARFORD,13285
2022,05,HOWARD,14336
2022,05,KENT,871
2022,05,MONTGOMERY,73855
2022,05,PR. GEORGE'S,38627
2022,05,QUEEN ANNE'S,1959
2022,05,ST. MARY'S,7324
2022,05,SOMERSET,539
2022,05,TALBOT,1368
2022,05,WASHINGTON,10854
2022,05,WICOMICO,4433
2022,05,WORCESTER,3040
2020,12,ALLEGANY,1518
2020,12,ANNE ARUNDEL,14581
2020,12,BALTIMORE CITY,10851
2020,12,BALTIMORE CO.,19995
2020,12,CALVERT,3475
2020,12,CAROLINE,713
2020,12,CARROLL,3686
2020,12,CECIL,2952
2020,12,CHARLES,4582
2020,12,DORCHESTER,490
2020,12,FREDERICK,5628
2020,12,GARRETT,592
2020,12,HARFORD,7453
2020,12,HOWARD,6232
2020,12,KENT,512
2020,12,MONTGOMERY,41832
2020,12,PR. GEORGE'S,15612
2020,12,QUEEN ANNE'S,830
2020,12,ST. MARY'S,4066
2020,12,SOMERSET,288
2020,12,TALBOT,769
2020,12,WASHINGTON,5891
2020,12,WICOMICO,2367
2020,12,WORCESTER,1561
2009,01,ALLEGANY,2525
2009,01,ANNE ARUNDEL,25266
2009,01,BALTIMORE CITY,15035
2009,01,BALTIMORE CO.,22579
2009,01,CALVERT,3824
2009,01,CAROLINE,1238
2009,01,CARROLL,5997
2009,01,CECIL,3157
2009,01,CHARLES,5521
2009,01,DORCHESTER,1410
2009,01,FREDERICK,10281
2009,01,GARRETT,929
2009,01,HARFORD,9597
2009,01,HOWARD,16820
2009,01,KENT,536
2009,01,MONTGOMERY,46972
2009,01,PR. GEORGE'S,11645
2009,01,QUEEN ANNE'S,1892
2009,01,ST. MARY'S,3522
2009,01,SOMERSET,847
2009,01,TALBOT,3576
2009,01,WASHINGTON,7144
2009,01,WICOMICO,5534
2009,01,WORCESTER,3024
2011,04,ALLEGANY,3086
2011,04,ANNE ARUNDEL,17769
2011,04,BALTIMORE CITY,14434
2011,04,BALTIMORE CO.,50868
2011,04,CALVERT,5590
2011,04,CAROLINE,1256
2011,04,CARROLL,7895
2011,04,CECIL,5960
2011,04,CHARLES,6835
2011,04,DORCHESTER,964
2011,04,FREDERICK,8624
2011,04,GARRETT,1141
2011,04,HARFORD,9900
2011,04,HOWARD,18367
2011,04,KENT,1089
2011,04,MONTGOMERY,23126
2011,04,PR. GEORGE'S,8042
2011,04,QUEEN ANNE'S,2070
2011,04,ST. MARY'S,6135
2011,04,SOMERSET,878
2011,04,TALBOT,3208
2011,04,WASHINGTON,7641
2011,04,WICOMICO,3181
2011,04,WORCESTER,4018
2020,10,ALLEGANY,2780
2020,10,ANNE ARUNDEL,25639
2020,10,BALTIMORE CITY,21418
2020,10,BALTIMORE CO.,32553
2020,10,CALVERT,3944
2020,10,CAROLINE,963
2020,10,CARROLL,6633
2020,10,CECIL,6208
2020,10,CHARLES,8276
2020,10,DORCHESTER,1034
2020,10,FREDERICK,11334
2020,10,GARRETT,1174
2020,10,HARFORD,10344
2020,10,HOWARD,11724
2020,10,KENT,776
2020,10,MONTGOMERY,73519
2020,10,PR. GEORGE'S,33223
2020,10,QUEEN ANNE'S,1705
2020,10,ST. MARY'S,7101
2020,10,SOMERSET,502
2020,10,TALBOT,1309
2020,10,WASHINGTON,9014
2020,10,WICOMICO,3768
2020,10,WORCESTER,2594
2016,12,ALLEGANY,1824
2016,12,ANNE ARUNDEL,9192
2016,12,BALTIMORE CITY,39233
2016,12,BALTIMORE CO.,16947
2016,12,CALVERT,2775
2016,12,CAROLINE,698
2016,12,CARROLL,4642
2016,12,CECIL,5930
2016,12,CHARLES,3677
2016,12,DORCHESTER,932
2016,12,FREDERICK,10258
2016,12,GARRETT,801
2016,12,HARFORD,5672
2016,12,HOWARD,11598
2016,12,KENT,502
2016,12,MONTGOMERY,44640
2016,12,PR. GEORGE'S,26034
2016,12,QUEEN ANNE'S,1978
2016,12,ST. MARY'S,5009
2016,12,SOMERSET,943
2016,12,TALBOT,1342
2016,12,WASHINGTON,5517
2016,12,WICOMICO,2367
2016,12,WORCESTER,1413
2019,08,ALLEGANY,2347
2019,08,ANNE ARUNDEL,21068
2019,08,BALTIMORE CITY,18919
2019,08,BALTIMORE CO.,21939
2019,08,CALVERT,3278
2019,08,CAROLINE,784
2019,08,CARROLL,5747
2019,08,CECIL,5568
2019,08,CHARLES,6834
2019,08,DORCHESTER,957
2019,08,FREDERICK,10426
2019,08,GARRETT,1010
2019,08,HARFORD,8760
2019,08,HOWARD,10692
2019,08,KENT,691
2019,08,MONTGOMERY,59780
2019,08,PR. GEORGE'S,31267
2019,08,QUEEN ANNE'S,1546
2019,08,ST. MARY'S,6328
2019,08,SOMERSET,501
2019,08,TALBOT,1137
2019,08,WASHINGTON,7846
2019,08,WICOMICO,3210
2019,08,WORCESTER,2418
2013,11,ALLEGANY,3020
2013,11,ANNE ARUNDEL,23328
2013,11,BALTIMORE CITY,38897
2013,11,BALTIMORE CO.,37732
2013,11,CALVERT,3969
2013,11,CAROLINE,1495
2013,11,CARROLL,4180
2013,11,CECIL,6062
2013,11,CHARLES,7450
2013,11,DORCHESTER,1364
2013,11,FREDERICK,11439
2013,11,GARRETT,1027
2013,11,HARFORD,7763
2013,11,HOWARD,10864
2013,11,KENT,782
2013,11,MONTGOMERY,39960
2013,11,PR. GEORGE'S,26170
2013,11,QUEEN ANNE'S,1775
2013,11,ST. MARY'S,3853
2013,11,SOMERSET,1203
2013,11,TALBOT,1518
2013,11,WASHINGTON,6556
2013,11,WICOMICO,3652
2013,11,WORCESTER,2809
2018,07,ALLEGANY,3002
2018,07,ANNE ARUNDEL,21566
2018,07,BALTIMORE CITY,26004
2018,07,BALTIMORE CO.,26171
2018,07,CALVERT,4171
2018,07,CAROLINE,1057
2018,07,CARROLL,7251
2018,07,CECIL,7202
2018,07,CHARLES,7660
2018,07,DORCHESTER,1299
2018,07,FREDERICK,11170
2018,07,GARRETT,1297
2018,07,HARFORD,9665
2018,07,HOWARD,13726
2018,07,KENT,851
2018,07,MONTGOMERY,81753
2018,07,PR. GEORGE'S,42891
2018,07,QUEEN ANNE'S,2056
2018,07,ST. MARY'S,5812
2018,07,SOMERSET,1011
2018,07,TALBOT,1463
2018,07,WASHINGTON,9349
2018,07,WICOMICO,4140
2018,07,WORCESTER,2254
2009,04,ALLEGANY,2615
2009,04,ANNE ARUNDEL,25080
2009,04,BALTIMORE CITY,14724
2009,04,BALTIMORE CO.,32809
2009,04,CALVERT,5425
2009,04,CAROLINE,1314
2009,04,CARROLL,5687
2009,04,CECIL,4961
2009,04,CHARLES,7030
2009,04,DORCHESTER,1456
2009,04,FREDERICK,12265
2009,04,GARRETT,1505
2009,04,HARFORD,7079
2009,04,HOWARD,19154
2009,04,KENT,639
2009,04,MONTGOMERY,45898
2009,04,PR. GEORGE'S,10182
2009,04,QUEEN ANNE'S,1842
2009,04,ST. MARY'S,3314
2009,04,SOMERSET,874
2009,04,TALBOT,2716
2009,04,WASHINGTON,8152
2009,04,WICOMICO,4693
2009,04,WORCESTER,3644
2021,07,ALLEGANY,2410
2021,07,ANNE ARUNDEL,24348
2021,07,BALTIMORE CITY,20913
2021,07,BALTIMORE CO.,30003
2021,07,CALVERT,4894
2021,07,CAROLINE,975
2021,07,CARROLL,5831
2021,07,CECIL,4417
2021,07,CHARLES,7675
2021,07,DORCHESTER,864
2021,07,FREDERICK,10531
2021,07,GARRETT,958
2021,07,HARFORD,10578
2021,07,HOWARD,11106
2021,07,KENT,708
2021,07,MONTGOMERY,62146
2021,07,PR. GEORGE'S,30085
2021,07,QUEEN ANNE'S,1484
2021,07,ST. MARY'S,6027
2021,07,SOMERSET,392
2021,07,TALBOT,1096
2021,07,WASHINGTON,8783
2021,07,WICOMICO,3587
2021,07,WORCESTER,2477
2020,11,ALLEGANY,2691
2020,11,ANNE ARUNDEL,25096
2020,11,BALTIMORE CITY,10882
2020,11,BALTIMORE CO.,32256
2020,11,CALVERT,2244
2020,11,CAROLINE,905
2020,11,CARROLL,6524
2020,11,CECIL,6020
2020,11,CHARLES,8028
2020,11,DORCHESTER,456
2020,11,FREDERICK,11139
2020,11,GARRETT,568
2020,11,HARFORD,10043
2020,11,HOWARD,11687
2020,11,KENT,424
2020,11,MONTGOMERY,72953
2020,11,PR. GEORGE'S,33093
2020,11,QUEEN ANNE'S,790
2020,11,ST. MARY'S,6766
2020,11,SOMERSET,479
2020,11,TALBOT,654
2020,11,WASHINGTON,8738
2020,11,WICOMICO,3602
2020,11,WORCESTER,2460
2019,05,ALLEGANY,2224
2019,05,ANNE ARUNDEL,19528
2019,05,BALTIMORE CITY,17841
2019,05,BALTIMORE CO.,20669
2019,05,CALVERT,2817
2019,05,CAROLINE,768
2019,05,CARROLL,5362
2019,05,CECIL,5348
2019,05,CHARLES,6456
2019,05,DORCHESTER,918
2019,05,FREDERICK,9754
2019,05,GARRETT,966
2019,05,HARFORD,8185
2019,05,HOWARD,9480
2019,05,KENT,654
2019,05,MONTGOMERY,57795
2019,05,PR. GEORGE'S,29337
2019,05,QUEEN ANNE'S,1477
2019,05,ST. MARY'S,6138
2019,05,SOMERSET,478
2019,05,TALBOT,1054
2019,05,WASHINGTON,7464
2019,05,WICOMICO,3079
2019,05,WORCESTER,2255
2011,12,ALLEGANY,2741
2011,12,ANNE ARUNDEL,25989
2011,12,BALTIMORE CITY,19018
2011,12,BALTIMORE CO.,50789
2011,12,CALVERT,4055
2011,12,CAROLINE,1234
2011,12,CARROLL,5114
2011,12,CECIL,8072
2011,12,CHARLES,8923
2011,12,DORCHESTER,1217
2011,12,FREDERICK,8336
2011,12,GARRETT,1124
2011,12,HARFORD,8338
2011,12,HOWARD,19069
2011,12,KENT,1080
2011,12,MONTGOMERY,36322
2011,12,PR. GEORGE'S,8236
2011,12,QUEEN ANNE'S,1344
2011,12,ST. MARY'S,5856
2011,12,SOMERSET,758
2011,12,TALBOT,2894
2011,12,WASHINGTON,8786
2011,12,WICOMICO,4638
2011,12,WORCESTER,2431
2008,01,ALLEGANY,2398
2008,01,ANNE ARUNDEL,29851
2008,01,BALTIMORE CITY,17674
2008,01,BALTIMORE CO.,23107
2008,01,CALVERT,4284
2008,01,CAROLINE,1341
2008,01,CARROLL,5285
2008,01,CECIL,3267
2008,01,CHARLES,6628
2008,01,DORCHESTER,1289
2008,01,FREDERICK,10882
2008,01,GARRETT,1084
2008,01,HARFORD,10570
2008,01,HOWARD,18319
2008,01,KENT,258
2008,01,MONTGOMERY,54044
2008,01,PR. GEORGE'S,13615
2008,01,QUEEN ANNE'S,1416
2008,01,ST. MARY'S,4052
2008,01,SOMERSET,419
2008,01,TALBOT,1682
2008,01,WASHINGTON,7083
2008,01,WICOMICO,3244
2008,01,WORCESTER,2637
2011,10,ALLEGANY,2735
2011,10,ANNE ARUNDEL,26405
2011,10,BALTIMORE CITY,15690
2011,10,BALTIMORE CO.,51024
2011,10,CALVERT,4055
2011,10,CAROLINE,1224
2011,10,CARROLL,5033
2011,10,CECIL,8041
2011,10,CHARLES,8971
2011,10,DORCHESTER,1188
2011,10,FREDERICK,8359
2011,10,GARRETT,1132
2011,10,HARFORD,7980
2011,10,HOWARD,19160
2011,10,KENT,1079
2011,10,MONTGOMERY,36322
2011,10,PR. GEORGE'S,8263
2011,10,QUEEN ANNE'S,1304
2011,10,ST. MARY'S,5859
2011,10,SOMERSET,765
2011,10,TALBOT,2952
2011,10,WASHINGTON,7499
2011,10,WICOMICO,4688
2011,10,WORCESTER,2365
2007,02,ALLEGANY,2443
2007,02,ANNE ARUNDEL,15734
2007,02,BALTIMORE CITY,18827
2007,02,BALTIMORE CO.,27302
2007,02,CALVERT,5979
2007,02,CAROLINE,1183
2007,02,CARROLL,9822
2007,02,CECIL,4256
2007,02,CHARLES,3751
2007,02,DORCHESTER,783
2007,02,FREDERICK,14635
2007,02,GARRETT,524
2007,02,HARFORD,10820
2007,02,HOWARD,15567
2007,02,KENT,466
2007,02,MONTGOMERY,33594
2007,02,PR. GEORGE'S,28856
2007,02,QUEEN ANNE'S,843
2007,02,ST. MARY'S,2156
2007,02,SOMERSET,867
2007,02,TALBOT,1173
2007,02,WASHINGTON,7144
2007,02,WICOMICO,3102
2007,02,WORCESTER,2897
2012,01,ALLEGANY,2695
2012,01,ANNE ARUNDEL,26802
2012,01,BALTIMORE CITY,19063
2012,01,BALTIMORE CO.,50257
2012,01,CALVERT,4030
2012,01,CAROLINE,1205
2012,01,CARROLL,5192
2012,01,CECIL,8087
2012,01,CHARLES,8777
2012,01,DORCHESTER,1221
2012,01,FREDERICK,8157
2012,01,GARRETT,1122
2012,01,HARFORD,8205
2012,01,HOWARD,18884
2012,01,KENT,1075
2012,01,MONTGOMERY,37392
2012,01,PR. GEORGE'S,11788
2012,01,QUEEN ANNE'S,1543
2012,01,ST. MARY'S,5835
2012,01,SOMERSET,802
2012,01,TALBOT,2843
2012,01,WASHINGTON,8614
2012,01,WICOMICO,4513
2012,01,WORCESTER,2398
2013,12,nan,3007
2013,12,nan,23206
2013,12,nan,38666
2013,12,nan,37609
2013,12,nan,3997
2013,12,nan,1485
2013,12,nan,4236
2013,12,nan,6023
2013,12,nan,7409
2013,12,nan,1371
2013,12,nan,11453
2013,12,nan,1037
2013,12,nan,7754
2013,12,nan,11202
2013,12,nan,803
2013,12,nan,42179
2013,12,nan,26727
2013,12,nan,1762
2013,12,nan,4432
2013,12,nan,1252
2013,12,nan,1616
2013,12,nan,6607
2013,12,nan,3888
2013,12,nan,2790
2013,12,nan,250511
2014,11,ALLEGANY,2709
2014,11,ANNE ARUNDEL,29194
2014,11,BALTIMORE CITY,40011
2014,11,BALTIMORE CO.,35197
2014,11,CALVERT,4012
2014,11,CAROLINE,1718
2014,11,CARROLL,5426
2014,11,CECIL,6051
2014,11,CHARLES,7105
2014,11,DORCHESTER,1420
2014,11,FREDERICK,10507
2014,11,GARRETT,965
2014,11,HARFORD,7731
2014,11,HOWARD,11492
2014,11,KENT,875
2014,11,MONTGOMERY,42797
2014,11,PR. GEORGE'S,53669
2014,11,QUEEN ANNE'S,1526
2014,11,ST. MARY'S,5197
2014,11,SOMERSET,1484
2014,11,TALBOT,1817
2014,11,WASHINGTON,6167
2014,11,WICOMICO,5560
2014,11,WORCESTER,3977
2019,06,ALLEGANY,2217
2019,06,ANNE ARUNDEL,19120
2019,06,BALTIMORE CITY,17544
2019,06,BALTIMORE CO.,20399
2019,06,CALVERT,3052
2019,06,CAROLINE,747
2019,06,CARROLL,5288
2019,06,CECIL,5305
2019,06,CHARLES,6341
2019,06,DORCHESTER,914
2019,06,FREDERICK,9682
2019,06,GARRETT,961
2019,06,HARFORD,8127
2019,06,HOWARD,9447
2019,06,KENT,641
2019,06,MONTGOMERY,56979
2019,06,PR. GEORGE'S,28952
2019,06,QUEEN ANNE'S,1461
2019,06,ST. MARY'S,6107
2019,06,SOMERSET,469
2019,06,TALBOT,1060
2019,06,WASHINGTON,7412
2019,06,WICOMICO,3011
2019,06,WORCESTER,2215
2022,04,ALLEGANY,2976
2022,04,ANNE ARUNDEL,31787
2022,04,BALTIMORE CITY,26003
2022,04,BALTIMORE CO.,38438
2022,04,CALVERT,5754
2022,04,CAROLINE,1251
2022,04,CARROLL,7184
2022,04,CECIL,5599
2022,04,CHARLES,9769
2022,04,DORCHESTER,1077
2022,04,FREDERICK,13456
2022,04,GARRETT,1185
2022,04,HARFORD,13408
2022,04,HOWARD,14455
2022,04,KENT,875
2022,04,MONTGOMERY,74406
2022,04,PR. GEORGE'S,39182
2022,04,QUEEN ANNE'S,1972
2022,04,ST. MARY'S,7409
2022,04,SOMERSET,540
2022,04,TALBOT,1380
2022,04,WASHINGTON,10960
2022,04,WICOMICO,4466
2022,04,WORCESTER,3061
2012,10,ALLEGANY,3261
2012,10,ANNE ARUNDEL,25037
2012,10,BALTIMORE CITY,18811
2012,10,BALTIMORE CO.,46620
2012,10,CALVERT,4031
2012,10,CAROLINE,1513
2012,10,CARROLL,6048
2012,10,CECIL,7501
2012,10,CHARLES,8496
2012,10,DORCHESTER,1362
2012,10,FREDERICK,8339
2012,10,GARRETT,1274
2012,10,HARFORD,7984
2012,10,HOWARD,21010
2012,10,KENT,1086
2012,10,MONTGOMERY,36363
2012,10,PR. GEORGE'S,12599
2012,10,QUEEN ANNE'S,1390
2012,10,ST. MARY'S,5535
2012,10,SOMERSET,894
2012,10,TALBOT,3028
2012,10,WASHINGTON,8339
2012,10,WICOMICO,4701
2012,10,WORCESTER,2747
2010,06,ALLEGANY,3010
2010,06,ANNE ARUNDEL,27673
2010,06,BALTIMORE CITY,21641
2010,06,BALTIMORE CO.,36462
2010,06,CALVERT,3817
2010,06,CAROLINE,1135
2010,06,CARROLL,6732
2010,06,CECIL,5983
2010,06,CHARLES,7237
2010,06,DORCHESTER,1149
2010,06,FREDERICK,11409
2010,06,GARRETT,1393
2010,06,HARFORD,8586
2010,06,HOWARD,15963
2010,06,KENT,756
2010,06,MONTGOMERY,53262
2010,06,PR. GEORGE'S,6954
2010,06,QUEEN ANNE'S,2449
2010,06,ST. MARY'S,5136
2010,06,SOMERSET,669
2010,06,TALBOT,3330
2010,06,WASHINGTON,8700
2010,06,WICOMICO,4350
2010,06,WORCESTER,2953
2011,07,ALLEGANY,2640
2011,07,ANNE ARUNDEL,27077
